year,age_mother,citizenship,asfr
2040,35,stranieri,45.70682593082306
2040,36,stranieri,40.9133007347463
2040,37,stranieri,35.259419986750075
2040,38,stranieri,29.544671456228812
2040,39,stranieri,24.487025142399673
2040,40,stranieri,19.426000670205216
2040,41,stranieri,14.045636487841463
2040,42,stranieri,9.55022870053239
2040,43,stranieri,6.183565617876186
2040,44,stranieri,3.6031318309014235
2040,45,stranieri,2.105978406609124
2040,46,stranieri,1.2096001192912793
2040,47,stranieri,0.7087896106496417
2040,48,stranieri,0.46085686553493116
2040,49,stranieri,0.3293698468225295
2040,50,stranieri,0.6560762319449073
2041,14,stranieri,0.03542713594142163
2041,15,stranieri,0.11965671272076041
2041,16,stranieri,1.2177795544320056
2041,17,stranieri,3.07169320246954
2041,18,stranieri,7.65332493059846
2041,19,stranieri,19.014054896318033
2041,20,stranieri,32.084938693752605
2041,21,stranieri,42.986822975971315
2041,22,stranieri,52.689368809459964
2041,23,stranieri,61.32122939993266
2041,24,stranieri,68.3961033609781
2041,25,stranieri,72.61183408577834
2041,26,stranieri,75.12208900536827
2041,27,stranieri,75.17722213155822
2041,28,stranieri,74.85552058132768
2041,29,stranieri,71.02873767512614
2041,30,stranieri,67.890873494386
2041,31,stranieri,64.4617412577741
2041,32,stranieri,58.37718046808397
2041,33,stranieri,53.6285768221894
2041,34,stranieri,49.2688063986967
2041,35,stranieri,44.097557214101286
2041,36,stranieri,39.4728048431719
2041,37,stranieri,34.017988747566896
2041,38,stranieri,28.504447932672587
2041,39,stranieri,23.624873751995004
2041,40,stranieri,18.74204035283617
2041,41,stranieri,13.551110715245946
2041,42,stranieri,9.21397948671549
2041,43,stranieri,5.965851556486203
2041,44,stranieri,3.4762709688833535
2041,45,stranieri,2.0318300688318085
2041,46,stranieri,1.1670119151866123
2041,47,stranieri,0.6838341926365377
2041,48,stranieri,0.4446307872306908
2041,49,stranieri,0.3177732290323299
2041,50,stranieri,0.6329767728520447
2042,14,stranieri,0.03448425527371166
2042,15,stranieri,0.11647209171801608
2042,16,stranieri,1.1853687831716653
2042,17,stranieri,2.9899411764933634
2042,18,stranieri,7.44963439990764
2042,19,stranieri,18.50800256383036
2042,20,stranieri,31.231009421315214
2042,21,stranieri,41.84274391698862
2042,22,stranieri,51.28705993169957
2042,23,stranieri,59.68918661168676
2042,24,stranieri,66.5757653095931
2042,25,stranieri,70.67929585520704
2042,26,stranieri,73.122741229746
2042,27,stranieri,73.17640700732159
2042,28,stranieri,72.86326742983945
2042,29,stranieri,69.13833299447525
2042,30,stranieri,66.08398195684697
2042,31,stranieri,62.746114859428616
2042,32,stranieri,56.82349249878878
2042,33,stranieri,52.201271256025365
2042,34,stranieri,47.95753457725202
2042,35,stranieri,42.92391635701478
2042,36,stranieri,38.422250131426225
2042,37,stranieri,33.11261203301985
2042,38,stranieri,27.74581215291602
2042,39,stranieri,22.996106109736907
2042,40,stranieri,18.24322759102136
2042,41,stranieri,13.190452706071014
2042,42,stranieri,8.968752688109324
2042,43,stranieri,5.807072531607103
2042,44,stranieri,3.383751249036365
2042,45,stranieri,1.9777536316300819
2042,46,stranieri,1.1359523066527455
2042,47,stranieri,0.6656341879502381
2042,48,stranieri,0.4327970964056216
2042,49,stranieri,0.30931580716041296
2042,50,stranieri,0.6161303203694485
2043,14,stranieri,0.032648092055801804
2043,15,stranieri,0.11027036953993331
2043,16,stranieri,1.122252136399316
2043,17,stranieri,2.830737506052597
2043,18,stranieri,7.052968020906145
2043,19,stranieri,17.522517643974965
2043,20,stranieri,29.568069905804457
2043,21,stranieri,39.61476750552277
2043,22,stranieri,48.556207481679714
2043,23,stranieri,56.51095097651306
2043,24,stranieri,63.03084399708721
2043,25,stranieri,66.91587622247877
2043,26,stranieri,69.22921687281563
2043,27,stranieri,69.28002513973708
2043,28,stranieri,68.98355912442646
2043,29,stranieri,65.45696412092917
2043,30,stranieri,62.565246348405886
2043,31,stranieri,59.40510873193194
2043,32,stranieri,53.79784482244205
2043,33,stranieri,49.42174032378806
2043,34,stranieri,45.40396744020789
2043,35,stranieri,40.63837138126252
2043,36,stranieri,36.37640277643233
2043,37,stranieri,31.349483910305242
2043,38,stranieri,26.268446922846568
2043,39,stranieri,21.771645733292583
2043,40,stranieri,17.271840991174212
2043,41,stranieri,12.488108291374298
2043,42,stranieri,8.491198695258836
2043,43,stranieri,5.497866695446849
2043,44,stranieri,3.2035786011794873
2043,45,stranieri,1.8724453266177599
2043,46,stranieri,1.0754669104561312
2043,47,stranieri,0.6301915489024621
2043,48,stranieri,0.4097521994539393
2043,49,stranieri,0.29284584707810785
2043,50,stranieri,0.5833235851587903
2044,14,stranieri,0.03221976791580359
2044,15,stranieri,0.1088236858832054
2044,16,stranieri,1.107528835559475
2044,17,stranieri,2.7935998624264915
2044,18,stranieri,6.960437147836254
2044,19,stranieri,17.29263231751757
2044,20,stranieri,29.18015388020136
2044,21,stranieri,39.0950446012247
2044,22,stranieri,47.91917804131861
2044,23,stranieri,55.76955988890754
2044,24,stranieri,62.203915672998015
2044,25,stranieri,66.03797851604521
2044,26,stranieri,68.32096947112623
2044,27,stranieri,68.3711111628862
2044,28,stranieri,68.07853461072797
2044,29,stranieri,64.59820649993036
2044,30,stranieri,61.744426396962666
2044,31,stranieri,58.62574796360234
2044,32,stranieri,53.09204812296127
2044,33,stranieri,48.77335559168119
2044,34,stranieri,44.808293571330836
2044,35,stranieri,40.10521938441516
2044,36,stranieri,35.89916534985275
2044,37,stranieri,30.938196760283773
2044,38,stranieri,25.923820047925787
2044,39,stranieri,21.486014296725955
2044,40,stranieri,17.045244397839262
2044,41,stranieri,12.324271512337866
2044,42,stranieri,8.379799065152293
2044,43,stranieri,5.425737854958187
2044,44,stranieri,3.1615494973984277
2044,45,stranieri,1.847879923749916
2044,46,stranieri,1.0613574048001706
2044,47,stranieri,0.6219237992049781
2044,48,stranieri,0.40437648689641803
2044,49,stranieri,0.28900387844522757
2044,50,stranieri,0.5756707161174152
2045,14,stranieri,0.03097788209447847
2045,15,stranieri,0.10462916179861685
2045,16,stranieri,1.0648400005193135
2045,17,stranieri,2.6859227348733294
2045,18,stranieri,6.692152527453168
2045,19,stranieri,16.626101293934994
2045,20,stranieri,28.055427610831416
2045,21,stranieri,37.588156603110974
2045,22,stranieri,46.072170703010684
2045,23,stranieri,53.6199657059648
2045,24,stranieri,59.806314265468664
2045,25,stranieri,63.492596146986514
2045,26,stranieri,65.68759099654817
2045,27,stranieri,65.73580001591222
2045,28,stranieri,65.45450059873295
2045,29,stranieri,62.10831902014045
2045,30,stranieri,59.364535645154064
2045,31,stranieri,56.36606423928642
2045,32,stranieri,51.04565654244724
2045,33,stranieri,46.893424645994656
2045,34,stranieri,43.081192848277055
2045,35,stranieri,38.55939498726893
2045,36,stranieri,34.51546002454156
2045,37,stranieri,29.745708099460195
2045,38,stranieri,24.924606626021784
2045,39,stranieri,20.65785263579714
2045,40,stranieri,16.38824874864605
2045,41,stranieri,11.84924208042733
2045,42,stranieri,8.056806246837743
2045,43,stranieri,5.216607021678828
2045,44,stranieri,3.0396900381839234
2045,45,stranieri,1.776654833525391
2045,46,stranieri,1.0204482115426599
2045,47,stranieri,0.5979522314955013
2045,48,stranieri,0.38879011064236674
2045,49,stranieri,0.277864449387669
2045,50,stranieri,0.553481937415889
2046,14,stranieri,0.029935681246099393
2046,15,stranieri,0.10110908250916968
2046,16,stranieri,1.0290151772294407
2046,17,stranieri,2.5955591992246294
2046,18,stranieri,6.467005856020875
2046,19,stranieri,16.06674294848942
2046,20,stranieri,27.111548027053868
2046,21,stranieri,36.32356373710125
2046,22,stranieri,44.52214687481935
2046,23,stranieri,51.81600849616013
2046,24,stranieri,57.79422734242473
2046,25,stranieri,61.356490219268046
2046,26,stranieri,63.477638009581945
2046,27,stranieri,63.52422511429322
2046,28,stranieri,63.2523895620205
2046,29,stranieri,60.01878486229284
2046,30,stranieri,57.36731165081143
2046,31,stranieri,54.46971897621098
2046,32,stranieri,49.3283078098143
2046,33,stranieri,45.31577105429973
2046,34,stranieri,41.63179564291873
2046,35,stranieri,37.26212637328972
2046,36,stranieri,33.354243075943806
2046,37,stranieri,28.744961756558354
2046,38,stranieri,24.086058461498144
2046,39,stranieri,19.962852523231177
2046,40,stranieri,15.83689256822045
2046,41,stranieri,11.45059345392644
2046,42,stranieri,7.785748003408738
2046,43,stranieri,5.041102697429916
2046,44,stranieri,2.9374245725545163
2046,45,stranieri,1.716882148965171
2046,46,stranieri,0.9861168783497353
2046,47,stranieri,0.577835093692015
2046,48,stranieri,0.37570989483170963
2046,49,stranieri,0.2685161484288429
2046,50,stranieri,0.534860930886842
2047,14,stranieri,0.028886819779842123
2047,15,stranieri,0.09756650668934219
2047,16,stranieri,0.9929614005100453
2047,17,stranieri,2.504618157827383
2047,18,stranieri,6.2404202911667515
2047,19,stranieri,15.503809790950971
2047,20,stranieri,26.16163618832244
2047,21,stranieri,35.05088896455203
2047,22,stranieri,42.96221697483989
2047,23,stranieri,50.00052234770432
2047,24,stranieri,55.76928134125497
2047,25,stranieri,59.206732618406136
2047,26,stranieri,61.25356139913388
2047,27,stranieri,61.298516223672394
2047,28,stranieri,61.036205019070046
2047,29,stranieri,57.91589666756212
2047,30,stranieri,55.35732356606897
2047,31,stranieri,52.561254330214176
2047,32,stranieri,47.59998364601617
2047,33,stranieri,43.728034811324314
2047,34,stranieri,40.173135462046965
2047,35,stranieri,35.956567024816735
2047,36,stranieri,32.185604887591424
2047,37,stranieri,27.73781972803273
2047,38,stranieri,23.242151206253133
2047,39,stranieri,19.263410723458467
2047,40,stranieri,15.282012716864905
2047,41,stranieri,11.049397097616154
2047,42,stranieri,7.512957449566608
2047,43,stranieri,4.86447673982059
2047,44,stranieri,2.83450553694409
2047,45,stranieri,1.656727462210241
2047,46,stranieri,0.9515661364967595
2047,47,stranieri,0.5575893889545059
2047,48,stranieri,0.3625460844630413
2047,49,stranieri,0.2591081032656306
2047,50,stranieri,0.5161209190727865
2048,14,stranieri,0.0276973522966604
2048,15,stranieri,0.0935490278516202
2048,16,stranieri,0.9520744040541226
2048,17,stranieri,2.4014859376928177
2048,18,stranieri,5.983459605487186
2048,19,stranieri,14.8654121496627
2048,20,stranieri,25.084383109236352
2048,21,stranieri,33.60760469173494
2048,22,stranieri,41.19316934389818
2048,23,stranieri,47.94165965780041
2048,24,stranieri,53.47287947973449
2048,25,stranieri,56.768787431924494
2048,26,stranieri,58.73133430495621
2048,27,stranieri,58.77443803261359
2048,28,stranieri,58.5229279702182
2048,29,stranieri,55.53110400535808
2048,30,stranieri,53.07788481719856
2048,31,stranieri,50.39694883111378
2048,32,stranieri,45.63996751483832
2048,33,stranieri,41.92745323440027
2048,34,stranieri,38.5189333486352
2048,35,stranieri,34.47598980625047
2048,36,stranieri,30.86030391184885
2048,37,stranieri,26.595664417330273
2048,38,stranieri,22.28511324535157
2048,39,stranieri,18.470204657669342
2048,40,stranieri,14.65274797457697
2048,41,stranieri,10.594418022157376
2048,42,stranieri,7.203597725758471
2048,43,stranieri,4.664173039073715
2048,44,stranieri,2.7177896023832946
2048,45,stranieri,1.5885086877029688
2048,46,stranieri,0.9123836655260508
2048,47,stranieri,0.5346296290299687
2048,48,stranieri,0.34761758828692124
2048,49,stranieri,0.24843885459747403
2048,50,stranieri,0.49486869901859604
2049,14,stranieri,0.026250347942148297
2049,15,stranieri,0.08866170688274946
2049,16,stranieri,0.9023347829621837
2049,17,stranieri,2.276024103943457
2049,18,stranieri,5.670863224018941
2049,19,stranieri,14.08879220845725
2049,20,stranieri,23.773889196296835
2049,21,stranieri,31.851828550651398
2049,22,stranieri,39.041097377656044
2049,23,stranieri,45.43702349098027
2049,24,stranieri,50.67927348351057
2049,25,stranieri,53.80299193874765
2049,26,stranieri,55.663008655077235
2049,27,stranieri,55.70386049667171
2049,28,stranieri,55.465490179606185
2049,29,stranieri,52.629969324831016
2049,30,stranieri,50.30491469225132
2049,31,stranieri,47.764039965614096
2049,32,stranieri,43.25557961283207
2049,33,stranieri,39.73701976790987
2049,34,stranieri,36.50657261141929
2049,35,stranieri,32.67484625861344
2049,36,stranieri,29.248056153878263
2049,37,stranieri,25.206216003242705
2049,38,stranieri,21.12086275810528
2049,39,stranieri,17.505258034536713
2049,40,stranieri,13.887238336771707
2049,41,stranieri,10.04092941258253
2049,42,stranieri,6.827257158411794
2049,43,stranieri,4.420500697203283
2049,44,stranieri,2.575802984053335
2049,45,stranieri,1.5055195642782127
2049,46,stranieri,0.8647176242791734
2049,47,stranieri,0.5066987498263694
2049,48,stranieri,0.3294568573055408
2049,49,stranieri,0.235459559660467
2049,50,stranieri,0.4690150667030628
2050,14,stranieri,0.02563893993273617
2050,15,stranieri,0.08659664938957908
2050,16,stranieri,0.881318120071083
2050,17,stranieri,2.223012259306848
2050,18,stranieri,5.5387807387472385
2050,19,stranieri,13.760644161879814
2050,20,stranieri,23.220161439943798
2050,21,stranieri,31.109954075950764
2050,22,stranieri,38.13177458751461
2050,23,stranieri,44.378730467685635
2050,24,stranieri,49.49888098786466
2050,25,stranieri,52.54984358908832
2050,26,stranieri,54.36653786563498
2050,27,stranieri,54.40643820962626
2050,28,stranieri,54.173619876914664
2050,29,stranieri,51.40414234336652
2050,30,stranieri,49.13324154630219
2050,31,stranieri,46.6515474127071
2050,32,stranieri,42.248095525941714
2050,33,stranieri,38.81148795363404
2050,34,stranieri,35.65628251469379
2050,35,stranieri,31.913802528722556
2050,36,stranieri,28.566827248584243
2050,37,stranieri,24.61912731453965
2050,38,stranieri,20.6289277679688
2050,39,stranieri,17.097535630524042
2050,40,stranieri,13.563784767073138
2050,41,stranieri,9.807061858585746
2050,42,stranieri,6.668240610586651
2050,43,stranieri,4.317540936904548
2050,44,stranieri,2.5158088621244135
2050,45,stranieri,1.470453868312774
2050,46,stranieri,0.8445771186169523
2050,47,stranieri,0.4948970139146891
2050,48,stranieri,0.321783337634248
2050,49,stranieri,0.22997537099423174
2050,50,stranieri,0.45809103746927177
2051,14,stranieri,0.024556743652330376
2051,15,stranieri,0.08294148376608343
2051,16,stranieri,0.8441184856908261
2051,17,stranieri,2.1291809384866505
2051,18,stranieri,5.30499385328392
2051,19,stranieri,13.179819916921073
2051,20,stranieri,22.24005959460017
2051,21,stranieri,29.79683127629857
2051,22,stranieri,36.52226714562575
2051,23,stranieri,42.50554471323329
2051,24,stranieri,47.40957834782375
2051,25,stranieri,50.33176259910924
2051,26,stranieri,52.07177586646164
2051,27,stranieri,52.109992053308844
2051,28,stranieri,51.8870007701684
2051,29,stranieri,49.234420358472256
2051,30,stranieri,47.0593722137485
2051,31,stranieri,44.6824281270558
2051,32,stranieri,40.46484192995252
2051,33,stranieri,37.17329043023298
2051,34,stranieri,34.15126333637624
2051,35,stranieri,30.56675001872033
2051,36,stranieri,27.361047513832414
2051,37,stranieri,23.579976395019237
2051,38,stranieri,19.758199533579074
2051,39,stranieri,16.375864238805
2051,40,stranieri,12.991269777699129
2051,41,stranieri,9.393114718301682
2051,42,stranieri,6.386780253623383
2051,43,stranieri,4.135301470113957
2051,44,stranieri,2.409618863632053
2051,45,stranieri,1.4083873510943854
2051,46,stranieri,0.808928288412545
2051,47,stranieri,0.4740078621382313
2051,48,stranieri,0.30820115631169975
2051,49,stranieri,0.22026832024533832
2051,50,stranieri,0.43875543240381026
2052,14,stranieri,0.024278249407502006
2052,15,stranieri,0.08200085718246929
2052,16,stranieri,0.8345454680486509
2052,17,stranieri,2.105034225634088
2052,18,stranieri,5.24483073565292
2052,19,stranieri,13.030349610649886
2052,20,stranieri,21.987838506599836
2052,21,stranieri,29.45891000538187
2052,22,stranieri,36.108073743106935
2052,23,stranieri,42.023495882023255
2052,24,stranieri,46.871913627022884
2052,25,stranieri,49.76095783711102
2052,26,stranieri,51.481237882186754
2052,27,stranieri,51.519020665149185
2052,28,stranieri,51.29855829178117
2052,29,stranieri,48.67606038569166
2052,30,stranieri,46.52567912673689
2052,31,stranieri,44.175691596572804
2052,32,stranieri,40.005936394474
2052,33,stranieri,36.751713872985704
2052,34,stranieri,33.76395912261513
2052,35,stranieri,30.22009721801346
2052,36,stranieri,27.050750091138312
2052,37,stranieri,23.312559517106823
2052,38,stranieri,19.534124838001507
2052,39,stranieri,16.190148086485877
2052,40,stranieri,12.843937789495612
2052,41,stranieri,9.286588852042886
2052,42,stranieri,6.314348763161951
2052,43,stranieri,4.088403653515715
2052,44,stranieri,2.3822917474943353
2052,45,stranieri,1.3924150472204704
2052,46,stranieri,0.7997543573738352
2052,47,stranieri,0.46863221203258837
2052,48,stranieri,0.30470589450103575
2052,49,stranieri,0.2177702911754084
2052,50,stranieri,0.4337795746703258
2053,14,stranieri,0.022549941852857858
2053,15,stranieri,0.07616342225967106
2053,16,stranieri,0.7751362737153548
2053,17,stranieri,1.9551821298802776
2053,18,stranieri,4.871464417879705
2053,19,stranieri,12.102751772200225
2053,20,stranieri,20.422579547298206
2053,21,stranieri,27.361804243788075
2053,22,stranieri,33.537630726957005
2053,23,stranieri,39.031948831558594
2053,24,stranieri,43.53521990324971
2053,25,stranieri,46.218600317312536
2053,26,stranieri,47.81641794971162
2053,27,stranieri,47.85151107131777
2053,28,stranieri,47.64674286020221
2053,29,stranieri,45.210933988690805
2053,30,stranieri,43.21363296681722
