"","sex","age","year","population","citizenship"
"8266","Maschi",94,2003,23,"stranieri"
"8267","Maschi",94,2004,45,"stranieri"
"8268","Maschi",94,2005,57,"stranieri"
"8269","Maschi",94,2006,43,"stranieri"
"8270","Maschi",94,2007,61,"stranieri"
"8271","Maschi",94,2008,56,"stranieri"
"8272","Maschi",94,2009,54,"stranieri"
"8273","Maschi",94,2010,46,"stranieri"
"8274","Maschi",94,2011,21,"stranieri"
"8275","Maschi",94,2012,35,"stranieri"
"8276","Maschi",94,2013,43,"stranieri"
"8277","Maschi",94,2014,46,"stranieri"
"8278","Maschi",94,2015,61,"stranieri"
"8279","Maschi",94,2016,67,"stranieri"
"8280","Maschi",94,2017,79,"stranieri"
"8281","Maschi",94,2018,105,"stranieri"
"8282","Maschi",95,2002,20,"stranieri"
"8283","Maschi",95,2003,21,"stranieri"
"8284","Maschi",95,2004,19,"stranieri"
"8285","Maschi",95,2005,43,"stranieri"
"8286","Maschi",95,2006,40,"stranieri"
"8287","Maschi",95,2007,36,"stranieri"
"8288","Maschi",95,2008,45,"stranieri"
"8289","Maschi",95,2009,38,"stranieri"
"8290","Maschi",95,2010,37,"stranieri"
"8291","Maschi",95,2011,28,"stranieri"
"8292","Maschi",95,2012,21,"stranieri"
"8293","Maschi",95,2013,30,"stranieri"
"8294","Maschi",95,2014,34,"stranieri"
"8295","Maschi",95,2015,39,"stranieri"
"8296","Maschi",95,2016,56,"stranieri"
"8297","Maschi",95,2017,56,"stranieri"
"8298","Maschi",95,2018,70,"stranieri"
"8299","Maschi",96,2002,13,"stranieri"
"8300","Maschi",96,2003,19,"stranieri"
"8301","Maschi",96,2004,17,"stranieri"
"8302","Maschi",96,2005,16,"stranieri"
"8303","Maschi",96,2006,35,"stranieri"
"8304","Maschi",96,2007,28,"stranieri"
"8305","Maschi",96,2008,25,"stranieri"
"8306","Maschi",96,2009,28,"stranieri"
"8307","Maschi",96,2010,32,"stranieri"
"8308","Maschi",96,2011,23,"stranieri"
"8309","Maschi",96,2012,23,"stranieri"
"8310","Maschi",96,2013,18,"stranieri"
"8311","Maschi",96,2014,22,"stranieri"
"8312","Maschi",96,2015,28,"stranieri"
"8313","Maschi",96,2016,36,"stranieri"
"8314","Maschi",96,2017,40,"stranieri"
"8315","Maschi",96,2018,50,"stranieri"
"8316","Maschi",97,2002,10,"stranieri"
"8317","Maschi",97,2003,12,"stranieri"
"8318","Maschi",97,2004,16,"stranieri"
"8319","Maschi",97,2005,16,"stranieri"
"8320","Maschi",97,2006,13,"stranieri"
"8321","Maschi",97,2007,25,"stranieri"
"8322","Maschi",97,2008,26,"stranieri"
"8323","Maschi",97,2009,20,"stranieri"
"8324","Maschi",97,2010,21,"stranieri"
"8325","Maschi",97,2011,17,"stranieri"
"8326","Maschi",97,2012,18,"stranieri"
"8327","Maschi",97,2013,17,"stranieri"
"8328","Maschi",97,2014,16,"stranieri"
"8329","Maschi",97,2015,16,"stranieri"
"8330","Maschi",97,2016,27,"stranieri"
"8331","Maschi",97,2017,31,"stranieri"
"8332","Maschi",97,2018,38,"stranieri"
"8333","Maschi",98,2002,6,"stranieri"
"8334","Maschi",98,2003,12,"stranieri"
"8335","Maschi",98,2004,13,"stranieri"
"8336","Maschi",98,2005,14,"stranieri"
"8337","Maschi",98,2006,12,"stranieri"
"8338","Maschi",98,2007,11,"stranieri"
"8339","Maschi",98,2008,18,"stranieri"
"8340","Maschi",98,2009,23,"stranieri"
"8341","Maschi",98,2010,16,"stranieri"
"8342","Maschi",98,2011,12,"stranieri"
"8343","Maschi",98,2012,14,"stranieri"
"8344","Maschi",98,2013,16,"stranieri"
"8345","Maschi",98,2014,14,"stranieri"
"8346","Maschi",98,2015,13,"stranieri"
"8347","Maschi",98,2016,15,"stranieri"
"8348","Maschi",98,2017,23,"stranieri"
"8349","Maschi",98,2018,23,"stranieri"
"8350","Maschi",99,2002,8,"stranieri"
"8351","Maschi",99,2003,6,"stranieri"
"8352","Maschi",99,2004,9,"stranieri"
"8353","Maschi",99,2005,15,"stranieri"
"8354","Maschi",99,2006,15,"stranieri"
"8355","Maschi",99,2007,11,"stranieri"
"8356","Maschi",99,2008,11,"stranieri"
"8357","Maschi",99,2009,16,"stranieri"
"8358","Maschi",99,2010,15,"stranieri"
"8359","Maschi",99,2011,9,"stranieri"
"8360","Maschi",99,2012,10,"stranieri"
"8361","Maschi",99,2013,9,"stranieri"
"8362","Maschi",99,2014,11,"stranieri"
"8363","Maschi",99,2015,10,"stranieri"
"8364","Maschi",99,2016,10,"stranieri"
"8365","Maschi",99,2017,13,"stranieri"
"8366","Maschi",99,2018,20,"stranieri"
"8367","Maschi",100,2002,3,"stranieri"
"8368","Maschi",100,2003,25,"stranieri"
"8369","Maschi",100,2004,44,"stranieri"
"8370","Maschi",100,2005,63,"stranieri"
"8371","Maschi",100,2006,65,"stranieri"
"8372","Maschi",100,2007,64,"stranieri"
"8373","Maschi",100,2008,53,"stranieri"
"8374","Maschi",100,2009,43,"stranieri"
"8375","Maschi",100,2010,35,"stranieri"
"8376","Maschi",100,2011,17,"stranieri"
"8377","Maschi",100,2012,21,"stranieri"
"8378","Maschi",100,2013,18,"stranieri"
"8379","Maschi",100,2014,25,"stranieri"
"8380","Maschi",100,2015,24,"stranieri"
"8381","Maschi",100,2016,24,"stranieri"
"8382","Maschi",100,2017,29,"stranieri"
"8383","Maschi",100,2018,29,"stranieri"
"8384","Femmine",0,2002,12860,"stranieri"
"8385","Femmine",0,2003,15967,"stranieri"
"8386","Femmine",0,2004,16323,"stranieri"
"8387","Femmine",0,2005,23012,"stranieri"
"8388","Femmine",0,2006,24594,"stranieri"
"8389","Femmine",0,2007,27520,"stranieri"
"8390","Femmine",0,2008,30440,"stranieri"
"8391","Femmine",0,2009,34093,"stranieri"
"8392","Femmine",0,2010,35757,"stranieri"
"8393","Femmine",0,2011,36120,"stranieri"
"8394","Femmine",0,2012,36345,"stranieri"
"8395","Femmine",0,2013,39420,"stranieri"
"8396","Femmine",0,2014,37952,"stranieri"
"8397","Femmine",0,2015,36498,"stranieri"
"8398","Femmine",0,2016,34810,"stranieri"
"8399","Femmine",0,2017,33018,"stranieri"
"8400","Femmine",0,2018,32455,"stranieri"
"8401","Femmine",1,2002,11850,"stranieri"
"8402","Femmine",1,2003,13517,"stranieri"
"8403","Femmine",1,2004,16603,"stranieri"
"8404","Femmine",1,2005,17494,"stranieri"
"8405","Femmine",1,2006,23168,"stranieri"
"8406","Femmine",1,2007,24917,"stranieri"
"8407","Femmine",1,2008,28383,"stranieri"
"8408","Femmine",1,2009,31205,"stranieri"
"8409","Femmine",1,2010,34304,"stranieri"
"8410","Femmine",1,2011,35722,"stranieri"
"8411","Femmine",1,2012,35856,"stranieri"
"8412","Femmine",1,2013,37519,"stranieri"
"8413","Femmine",1,2014,39423,"stranieri"
"8414","Femmine",1,2015,37378,"stranieri"
"8415","Femmine",1,2016,35135,"stranieri"
"8416","Femmine",1,2017,32940,"stranieri"
"8417","Femmine",1,2018,31925,"stranieri"
"8418","Femmine",2,2002,10528,"stranieri"
"8419","Femmine",2,2003,12546,"stranieri"
"8420","Femmine",2,2004,14429,"stranieri"
"8421","Femmine",2,2005,17447,"stranieri"
"8422","Femmine",2,2006,18540,"stranieri"
"8423","Femmine",2,2007,23595,"stranieri"
"8424","Femmine",2,2008,26067,"stranieri"
"8425","Femmine",2,2009,29321,"stranieri"
"8426","Femmine",2,2010,31558,"stranieri"
"8427","Femmine",2,2011,34276,"stranieri"
"8428","Femmine",2,2012,35512,"stranieri"
"8429","Femmine",2,2013,37212,"stranieri"
"8430","Femmine",2,2014,37899,"stranieri"
"8431","Femmine",2,2015,38470,"stranieri"
"8432","Femmine",2,2016,35472,"stranieri"
"8433","Femmine",2,2017,33224,"stranieri"
"8434","Femmine",2,2018,31676,"stranieri"
"8435","Femmine",3,2002,9364,"stranieri"
"8436","Femmine",3,2003,11142,"stranieri"
"8437","Femmine",3,2004,13405,"stranieri"
"8438","Femmine",3,2005,15575,"stranieri"
"8439","Femmine",3,2006,18409,"stranieri"
"8440","Femmine",3,2007,19275,"stranieri"
"8441","Femmine",3,2008,24652,"stranieri"
"8442","Femmine",3,2009,27170,"stranieri"
"8443","Femmine",3,2010,30014,"stranieri"
"8444","Femmine",3,2011,31786,"stranieri"
"8445","Femmine",3,2012,34328,"stranieri"
"8446","Femmine",3,2013,36997,"stranieri"
"8447","Femmine",3,2014,37440,"stranieri"
"8448","Femmine",3,2015,36714,"stranieri"
"8449","Femmine",3,2016,36170,"stranieri"
"8450","Femmine",3,2017,33030,"stranieri"
"8451","Femmine",3,2018,32178,"stranieri"
"8452","Femmine",4,2002,8530,"stranieri"
"8453","Femmine",4,2003,10194,"stranieri"
"8454","Femmine",4,2004,11925,"stranieri"
"8455","Femmine",4,2005,14568,"stranieri"
"8456","Femmine",4,2006,16838,"stranieri"
"8457","Femmine",4,2007,18990,"stranieri"
"8458","Femmine",4,2008,20802,"stranieri"
"8459","Femmine",4,2009,25614,"stranieri"
"8460","Femmine",4,2010,27662,"stranieri"
"8461","Femmine",4,2011,30312,"stranieri"
"8462","Femmine",4,2012,32022,"stranieri"
"8463","Femmine",4,2013,35710,"stranieri"
"8464","Femmine",4,2014,37115,"stranieri"
"8465","Femmine",4,2015,36286,"stranieri"
"8466","Femmine",4,2016,34523,"stranieri"
"8467","Femmine",4,2017,33423,"stranieri"
"8468","Femmine",4,2018,31554,"stranieri"
"8469","Femmine",5,2002,7894,"stranieri"
"8470","Femmine",5,2003,9421,"stranieri"
"8471","Femmine",5,2004,11123,"stranieri"
"8472","Femmine",5,2005,13050,"stranieri"
"8473","Femmine",5,2006,15953,"stranieri"
"8474","Femmine",5,2007,17818,"stranieri"
"8475","Femmine",5,2008,20509,"stranieri"
"8476","Femmine",5,2009,22077,"stranieri"
"8477","Femmine",5,2010,26231,"stranieri"
"8478","Femmine",5,2011,27975,"stranieri"
"8479","Femmine",5,2012,30711,"stranieri"
"8480","Femmine",5,2013,33293,"stranieri"
"8481","Femmine",5,2014,35483,"stranieri"
"8482","Femmine",5,2015,35909,"stranieri"
"8483","Femmine",5,2016,33988,"stranieri"
"8484","Femmine",5,2017,31821,"stranieri"
"8485","Femmine",5,2018,31826,"stranieri"
"8486","Femmine",6,2002,7988,"stranieri"
"8487","Femmine",6,2003,8765,"stranieri"
"8488","Femmine",6,2004,10335,"stranieri"
"8489","Femmine",6,2005,12391,"stranieri"
"8490","Femmine",6,2006,14368,"stranieri"
"8491","Femmine",6,2007,17005,"stranieri"
"8492","Femmine",6,2008,19576,"stranieri"
"8493","Femmine",6,2009,21756,"stranieri"
"8494","Femmine",6,2010,22883,"stranieri"
"8495","Femmine",6,2011,26454,"stranieri"
"8496","Femmine",6,2012,28514,"stranieri"
"8497","Femmine",6,2013,31864,"stranieri"
"8498","Femmine",6,2014,33007,"stranieri"
"8499","Femmine",6,2015,33943,"stranieri"
"8500","Femmine",6,2016,33594,"stranieri"
"8501","Femmine",6,2017,31119,"stranieri"
"8502","Femmine",6,2018,30141,"stranieri"
"8503","Femmine",7,2002,7524,"stranieri"
"8504","Femmine",7,2003,8793,"stranieri"
"8505","Femmine",7,2004,9750,"stranieri"
"8506","Femmine",7,2005,11462,"stranieri"
"8507","Femmine",7,2006,13779,"stranieri"
"8508","Femmine",7,2007,15339,"stranieri"
"8509","Femmine",7,2008,19013,"stranieri"
"8510","Femmine",7,2009,21117,"stranieri"
"8511","Femmine",7,2010,22458,"stranieri"
"8512","Femmine",7,2011,23382,"stranieri"
"8513","Femmine",7,2012,26912,"stranieri"
"8514","Femmine",7,2013,29514,"stranieri"
"8515","Femmine",7,2014,31357,"stranieri"
"8516","Femmine",7,2015,31346,"stranieri"
"8517","Femmine",7,2016,31440,"stranieri"
"8518","Femmine",7,2017,30701,"stranieri"
"8519","Femmine",7,2018,29361,"stranieri"
"8520","Femmine",8,2002,7294,"stranieri"
"8521","Femmine",8,2003,8448,"stranieri"
"8522","Femmine",8,2004,9651,"stranieri"
"8523","Femmine",8,2005,10942,"stranieri"
"8524","Femmine",8,2006,12971,"stranieri"
"8525","Femmine",8,2007,14832,"stranieri"
"8526","Femmine",8,2008,17346,"stranieri"
"8527","Femmine",8,2009,20590,"stranieri"
"8528","Femmine",8,2010,22141,"stranieri"
"8529","Femmine",8,2011,22948,"stranieri"
"8530","Femmine",8,2012,24054,"stranieri"
"8531","Femmine",8,2013,27742,"stranieri"
"8532","Femmine",8,2014,28964,"stranieri"
"8533","Femmine",8,2015,29647,"stranieri"
"8534","Femmine",8,2016,29001,"stranieri"
"8535","Femmine",8,2017,28458,"stranieri"
"8536","Femmine",8,2018,28777,"stranieri"
"8537","Femmine",9,2002,7035,"stranieri"
"8538","Femmine",9,2003,8179,"stranieri"
"8539","Femmine",9,2004,9429,"stranieri"
"8540","Femmine",9,2005,10864,"stranieri"
"8541","Femmine",9,2006,12493,"stranieri"
"8542","Femmine",9,2007,14136,"stranieri"
"8543","Femmine",9,2008,16780,"stranieri"
"8544","Femmine",9,2009,18938,"stranieri"
"8545","Femmine",9,2010,21728,"stranieri"
"8546","Femmine",9,2011,22847,"stranieri"
"8547","Femmine",9,2012,23688,"stranieri"
"8548","Femmine",9,2013,25032,"stranieri"
"8549","Femmine",9,2014,26954,"stranieri"
"8550","Femmine",9,2015,27183,"stranieri"
"8551","Femmine",9,2016,27390,"stranieri"
"8552","Femmine",9,2017,26537,"stranieri"
"8553","Femmine",9,2018,27092,"stranieri"
"8554","Femmine",10,2002,6673,"stranieri"
"8555","Femmine",10,2003,7948,"stranieri"
"8556","Femmine",10,2004,8994,"stranieri"
"8557","Femmine",10,2005,10972,"stranieri"
"8558","Femmine",10,2006,12381,"stranieri"
"8559","Femmine",10,2007,13694,"stranieri"
"8560","Femmine",10,2008,16081,"stranieri"
"8561","Femmine",10,2009,18564,"stranieri"
"8562","Femmine",10,2010,20177,"stranieri"
"8563","Femmine",10,2011,22652,"stranieri"
"8564","Femmine",10,2012,23722,"stranieri"
"8565","Femmine",10,2013,24557,"stranieri"
"8566","Femmine",10,2014,24138,"stranieri"
"8567","Femmine",10,2015,25537,"stranieri"
"8568","Femmine",10,2016,24911,"stranieri"
"8569","Femmine",10,2017,25147,"stranieri"
"8570","Femmine",10,2018,25318,"stranieri"
"8571","Femmine",11,2002,6549,"stranieri"
"8572","Femmine",11,2003,7521,"stranieri"
"8573","Femmine",11,2004,8922,"stranieri"
"8574","Femmine",11,2005,10355,"stranieri"
"8575","Femmine",11,2006,12503,"stranieri"
"8576","Femmine",11,2007,13507,"stranieri"
"8577","Femmine",11,2008,15508,"stranieri"
"8578","Femmine",11,2009,18031,"stranieri"
"8579","Femmine",11,2010,19905,"stranieri"
"8580","Femmine",11,2011,21100,"stranieri"
"8581","Femmine",11,2012,23617,"stranieri"
"8582","Femmine",11,2013,24416,"stranieri"
"8583","Femmine",11,2014,23805,"stranieri"
"8584","Femmine",11,2015,22693,"stranieri"
"8585","Femmine",11,2016,23540,"stranieri"
"8586","Femmine",11,2017,22807,"stranieri"
"8587","Femmine",11,2018,24251,"stranieri"
"8588","Femmine",12,2002,6207,"stranieri"
"8589","Femmine",12,2003,7376,"stranieri"
"8590","Femmine",12,2004,8435,"stranieri"
"8591","Femmine",12,2005,10262,"stranieri"
"8592","Femmine",12,2006,11995,"stranieri"
"8593","Femmine",12,2007,13710,"stranieri"
"8594","Femmine",12,2008,15404,"stranieri"
"8595","Femmine",12,2009,17236,"stranieri"
"8596","Femmine",12,2010,19317,"stranieri"
"8597","Femmine",12,2011,20882,"stranieri"
"8598","Femmine",12,2012,22159,"stranieri"
"8599","Femmine",12,2013,24567,"stranieri"
"8600","Femmine",12,2014,23555,"stranieri"
"8601","Femmine",12,2015,22522,"stranieri"
"8602","Femmine",12,2016,21050,"stranieri"
"8603","Femmine",12,2017,21869,"stranieri"
"8604","Femmine",12,2018,22158,"stranieri"
"8605","Femmine",13,2002,5959,"stranieri"
"8606","Femmine",13,2003,6955,"stranieri"
"8607","Femmine",13,2004,8186,"stranieri"
"8608","Femmine",13,2005,9802,"stranieri"
"8609","Femmine",13,2006,11829,"stranieri"
"8610","Femmine",13,2007,13220,"stranieri"
"8611","Femmine",13,2008,15673,"stranieri"
"8612","Femmine",13,2009,17198,"stranieri"
"8613","Femmine",13,2010,18479,"stranieri"
"8614","Femmine",13,2011,20348,"stranieri"
"8615","Femmine",13,2012,21941,"stranieri"
"8616","Femmine",13,2013,22996,"stranieri"
"8617","Femmine",13,2014,24347,"stranieri"
"8618","Femmine",13,2015,22282,"stranieri"
"8619","Femmine",13,2016,21022,"stranieri"
"8620","Femmine",13,2017,19607,"stranieri"
"8621","Femmine",13,2018,21509,"stranieri"
"8622","Femmine",14,2002,5807,"stranieri"
"8623","Femmine",14,2003,6654,"stranieri"
"8624","Femmine",14,2004,7695,"stranieri"
"8625","Femmine",14,2005,9505,"stranieri"
"8626","Femmine",14,2006,11261,"stranieri"
"8627","Femmine",14,2007,13068,"stranieri"
"8628","Femmine",14,2008,15086,"stranieri"
"8629","Femmine",14,2009,17520,"stranieri"
"8630","Femmine",14,2010,18595,"stranieri"
"8631","Femmine",14,2011,19520,"stranieri"
"8632","Femmine",14,2012,21419,"stranieri"
"8633","Femmine",14,2013,22824,"stranieri"
"8634","Femmine",14,2014,22720,"stranieri"
"8635","Femmine",14,2015,23517,"stranieri"
"8636","Femmine",14,2016,20700,"stranieri"
"8637","Femmine",14,2017,19417,"stranieri"
"8638","Femmine",14,2018,19629,"stranieri"
"8639","Femmine",15,2002,5561,"stranieri"
"8640","Femmine",15,2003,6251,"stranieri"
"8641","Femmine",15,2004,7315,"stranieri"
"8642","Femmine",15,2005,8971,"stranieri"
"8643","Femmine",15,2006,11107,"stranieri"
"8644","Femmine",15,2007,12462,"stranieri"
"8645","Femmine",15,2008,14921,"stranieri"
"8646","Femmine",15,2009,16931,"stranieri"
"8647","Femmine",15,2010,18917,"stranieri"
"8648","Femmine",15,2011,19808,"stranieri"
"8649","Femmine",15,2012,20634,"stranieri"
"8650","Femmine",15,2013,22276,"stranieri"
"8651","Femmine",15,2014,22676,"stranieri"
"8652","Femmine",15,2015,22078,"stranieri"
"8653","Femmine",15,2016,22368,"stranieri"
"8654","Femmine",15,2017,19563,"stranieri"
"8655","Femmine",15,2018,19243,"stranieri"
"8656","Femmine",16,2002,5446,"stranieri"
"8657","Femmine",16,2003,6016,"stranieri"
"8658","Femmine",16,2004,6859,"stranieri"
"8659","Femmine",16,2005,8564,"stranieri"
"8660","Femmine",16,2006,10562,"stranieri"
"8661","Femmine",16,2007,12461,"stranieri"
"8662","Femmine",16,2008,14262,"stranieri"
"8663","Femmine",16,2009,16802,"stranieri"
"8664","Femmine",16,2010,18386,"stranieri"
"8665","Femmine",16,2011,20093,"stranieri"
"8666","Femmine",16,2012,20903,"stranieri"
"8667","Femmine",16,2013,21557,"stranieri"
"8668","Femmine",16,2014,22111,"stranieri"
"8669","Femmine",16,2015,22126,"stranieri"
"8670","Femmine",16,2016,21230,"stranieri"
"8671","Femmine",16,2017,21480,"stranieri"
"8672","Femmine",16,2018,19510,"stranieri"
"8673","Femmine",17,2002,5632,"stranieri"
"8674","Femmine",17,2003,5919,"stranieri"
"8675","Femmine",17,2004,6736,"stranieri"
"8676","Femmine",17,2005,8161,"stranieri"
"8677","Femmine",17,2006,10245,"stranieri"
"8678","Femmine",17,2007,12048,"stranieri"
"8679","Femmine",17,2008,14427,"stranieri"
"8680","Femmine",17,2009,16222,"stranieri"
"8681","Femmine",17,2010,18420,"stranieri"
"8682","Femmine",17,2011,19589,"stranieri"
"8683","Femmine",17,2012,21303,"stranieri"
"8684","Femmine",17,2013,21927,"stranieri"
"8685","Femmine",17,2014,21632,"stranieri"
"8686","Femmine",17,2015,21537,"stranieri"
"8687","Femmine",17,2016,21464,"stranieri"
"8688","Femmine",17,2017,20301,"stranieri"
"8689","Femmine",17,2018,21034,"stranieri"
"8690","Femmine",18,2002,5969,"stranieri"
"8691","Femmine",18,2003,6396,"stranieri"
"8692","Femmine",18,2004,6959,"stranieri"
"8693","Femmine",18,2005,8731,"stranieri"
"8694","Femmine",18,2006,10355,"stranieri"
"8695","Femmine",18,2007,12069,"stranieri"
"8696","Femmine",18,2008,14388,"stranieri"
"8697","Femmine",18,2009,17079,"stranieri"
"8698","Femmine",18,2010,18118,"stranieri"
"8699","Femmine",18,2011,19857,"stranieri"
"8700","Femmine",18,2012,20590,"stranieri"
"8701","Femmine",18,2013,21912,"stranieri"
"8702","Femmine",18,2014,20623,"stranieri"
"8703","Femmine",18,2015,19594,"stranieri"
"8704","Femmine",18,2016,19604,"stranieri"
"8705","Femmine",18,2017,18866,"stranieri"
"8706","Femmine",18,2018,18587,"stranieri"
"8707","Femmine",19,2002,6782,"stranieri"
"8708","Femmine",19,2003,6583,"stranieri"
"8709","Femmine",19,2004,7972,"stranieri"
"8710","Femmine",19,2005,8830,"stranieri"
"8711","Femmine",19,2006,10755,"stranieri"
"8712","Femmine",19,2007,12480,"stranieri"
"8713","Femmine",19,2008,15968,"stranieri"
"8714","Femmine",19,2009,18606,"stranieri"
"8715","Femmine",19,2010,20560,"stranieri"
"8716","Femmine",19,2011,21088,"stranieri"
"8717","Femmine",19,2012,22459,"stranieri"
"8718","Femmine",19,2013,22585,"stranieri"
"8719","Femmine",19,2014,23189,"stranieri"
"8720","Femmine",19,2015,21254,"stranieri"
"8721","Femmine",19,2016,20283,"stranieri"
"8722","Femmine",19,2017,19910,"stranieri"
"8723","Femmine",19,2018,19333,"stranieri"
"8724","Femmine",20,2002,7672,"stranieri"
"8725","Femmine",20,2003,7705,"stranieri"
"8726","Femmine",20,2004,8790,"stranieri"
"8727","Femmine",20,2005,10201,"stranieri"
"8728","Femmine",20,2006,10905,"stranieri"
"8729","Femmine",20,2007,12908,"stranieri"
"8730","Femmine",20,2008,18106,"stranieri"
"8731","Femmine",20,2009,21395,"stranieri"
"8732","Femmine",20,2010,23033,"stranieri"
"8733","Femmine",20,2011,24581,"stranieri"
"8734","Femmine",20,2012,24461,"stranieri"
"8735","Femmine",20,2013,25726,"stranieri"
"8736","Femmine",20,2014,25029,"stranieri"
"8737","Femmine",20,2015,24943,"stranieri"
"8738","Femmine",20,2016,22993,"stranieri"
"8739","Femmine",20,2017,21760,"stranieri"
"8740","Femmine",20,2018,21969,"stranieri"
"8741","Femmine",21,2002,9245,"stranieri"
"8742","Femmine",21,2003,8752,"stranieri"
"8743","Femmine",21,2004,11270,"stranieri"
"8744","Femmine",21,2005,11528,"stranieri"
"8745","Femmine",21,2006,12795,"stranieri"
"8746","Femmine",21,2007,13577,"stranieri"
"8747","Femmine",21,2008,19556,"stranieri"
"8748","Femmine",21,2009,24522,"stranieri"
"8749","Femmine",21,2010,26496,"stranieri"
"8750","Femmine",21,2011,27901,"stranieri"
"8751","Femmine",21,2012,28249,"stranieri"
"8752","Femmine",21,2013,28149,"stranieri"
"8753","Femmine",21,2014,28533,"stranieri"
"8754","Femmine",21,2015,26862,"stranieri"
"8755","Femmine",21,2016,26333,"stranieri"
"8756","Femmine",21,2017,24146,"stranieri"
"8757","Femmine",21,2018,23831,"stranieri"
"8758","Femmine",22,2002,11156,"stranieri"
"8759","Femmine",22,2003,10913,"stranieri"
"8760","Femmine",22,2004,13357,"stranieri"
"8761","Femmine",22,2005,15292,"stranieri"
"8762","Femmine",22,2006,14497,"stranieri"
"8763","Femmine",22,2007,16029,"stranieri"
"8764","Femmine",22,2008,21541,"stranieri"
"8765","Femmine",22,2009,26647,"stranieri"
"8766","Femmine",22,2010,30056,"stranieri"
"8767","Femmine",22,2011,32044,"stranieri"
"8768","Femmine",22,2012,32444,"stranieri"
"8769","Femmine",22,2013,32396,"stranieri"
"8770","Femmine",22,2014,31208,"stranieri"
"8771","Femmine",22,2015,30657,"stranieri"
"8772","Femmine",22,2016,28277,"stranieri"
"8773","Femmine",22,2017,27275,"stranieri"
"8774","Femmine",22,2018,26158,"stranieri"
"8775","Femmine",23,2002,12583,"stranieri"
"8776","Femmine",23,2003,13263,"stranieri"
"8777","Femmine",23,2004,16734,"stranieri"
"8778","Femmine",23,2005,18067,"stranieri"
"8779","Femmine",23,2006,18895,"stranieri"
"8780","Femmine",23,2007,18074,"stranieri"
"8781","Femmine",23,2008,24618,"stranieri"
"8782","Femmine",23,2009,29167,"stranieri"
"8783","Femmine",23,2010,32734,"stranieri"
"8784","Femmine",23,2011,36259,"stranieri"
"8785","Femmine",23,2012,37058,"stranieri"
"8786","Femmine",23,2013,37192,"stranieri"
"8787","Femmine",23,2014,35993,"stranieri"
"8788","Femmine",23,2015,33468,"stranieri"
"8789","Femmine",23,2016,32057,"stranieri"
"8790","Femmine",23,2017,29694,"stranieri"
"8791","Femmine",23,2018,29127,"stranieri"
"8792","Femmine",24,2002,14681,"stranieri"
"8793","Femmine",24,2003,15129,"stranieri"
"8794","Femmine",24,2004,20088,"stranieri"
"8795","Femmine",24,2005,22236,"stranieri"
"8796","Femmine",24,2006,21892,"stranieri"
"8797","Femmine",24,2007,22602,"stranieri"
"8798","Femmine",24,2008,26459,"stranieri"
"8799","Femmine",24,2009,32679,"stranieri"
"8800","Femmine",24,2010,35475,"stranieri"
"8801","Femmine",24,2011,39106,"stranieri"
"8802","Femmine",24,2012,41404,"stranieri"
"8803","Femmine",24,2013,42127,"stranieri"
"8804","Femmine",24,2014,41087,"stranieri"
"8805","Femmine",24,2015,38336,"stranieri"
"8806","Femmine",24,2016,34958,"stranieri"
"8807","Femmine",24,2017,33633,"stranieri"
"8808","Femmine",24,2018,31805,"stranieri"
"8809","Femmine",25,2002,16849,"stranieri"
"8810","Femmine",25,2003,17514,"stranieri"
"8811","Femmine",25,2004,22914,"stranieri"
"8812","Femmine",25,2005,26230,"stranieri"
"8813","Femmine",25,2006,26309,"stranieri"
"8814","Femmine",25,2007,25831,"stranieri"
"8815","Femmine",25,2008,31677,"stranieri"
"8816","Femmine",25,2009,34102,"stranieri"
"8817","Femmine",25,2010,38852,"stranieri"
"8818","Femmine",25,2011,41906,"stranieri"
"8819","Femmine",25,2012,44357,"stranieri"
"8820","Femmine",25,2013,46507,"stranieri"
"8821","Femmine",25,2014,46366,"stranieri"
"8822","Femmine",25,2015,43546,"stranieri"
"8823","Femmine",25,2016,39895,"stranieri"
"8824","Femmine",25,2017,36576,"stranieri"
"8825","Femmine",25,2018,35820,"stranieri"
"8826","Femmine",26,2002,18411,"stranieri"
"8827","Femmine",26,2003,20261,"stranieri"
"8828","Femmine",26,2004,26019,"stranieri"
"8829","Femmine",26,2005,29592,"stranieri"
"8830","Femmine",26,2006,30960,"stranieri"
"8831","Femmine",26,2007,30439,"stranieri"
"8832","Femmine",26,2008,34950,"stranieri"
"8833","Femmine",26,2009,39796,"stranieri"
"8834","Femmine",26,2010,39904,"stranieri"
"8835","Femmine",26,2011,45302,"stranieri"
"8836","Femmine",26,2012,47243,"stranieri"
"8837","Femmine",26,2013,49294,"stranieri"
"8838","Femmine",26,2014,50522,"stranieri"
"8839","Femmine",26,2015,48844,"stranieri"
"8840","Femmine",26,2016,45177,"stranieri"
"8841","Femmine",26,2017,41715,"stranieri"
"8842","Femmine",26,2018,38395,"stranieri"
"8843","Femmine",27,2002,19982,"stranieri"
"8844","Femmine",27,2003,22023,"stranieri"
"8845","Femmine",27,2004,29204,"stranieri"
"8846","Femmine",27,2005,32999,"stranieri"
"8847","Femmine",27,2006,34326,"stranieri"
"8848","Femmine",27,2007,34976,"stranieri"
"8849","Femmine",27,2008,39615,"stranieri"
"8850","Femmine",27,2009,42589,"stranieri"
"8851","Femmine",27,2010,45303,"stranieri"
"8852","Femmine",27,2011,45638,"stranieri"
