"","sex","age","year","qx"
"2159","Maschi","89 anni",2024,137.6386
"2160","Maschi","89 anni",2025,134.25126
"2161","Maschi","90 anni",2002,177.05454
"2162","Maschi","90 anni",2003,191.54932
"2163","Maschi","90 anni",2004,183.45602
"2164","Maschi","90 anni",2005,199.09245
"2165","Maschi","90 anni",2006,192.79908
"2166","Maschi","90 anni",2007,198.24852
"2167","Maschi","90 anni",2008,190.72318
"2168","Maschi","90 anni",2009,173.47519
"2169","Maschi","90 anni",2010,168.75841
"2170","Maschi","90 anni",2011,167.18148
"2171","Maschi","90 anni",2012,177.3089
"2172","Maschi","90 anni",2013,174.20687
"2173","Maschi","90 anni",2014,169.69557
"2174","Maschi","90 anni",2015,179.25151
"2175","Maschi","90 anni",2016,169.44807
"2176","Maschi","90 anni",2017,175.63902
"2177","Maschi","90 anni",2018,164.38736
"2178","Maschi","90 anni",2019,162.41613
"2179","Maschi","90 anni",2020,186.40831
"2180","Maschi","90 anni",2021,172.02513
"2181","Maschi","90 anni",2022,180.75868
"2182","Maschi","90 anni",2023,165.08644
"2183","Maschi","90 anni",2024,155.21754
"2184","Maschi","90 anni",2025,150.85585
"2185","Maschi","91 anni",2002,194.34806
"2186","Maschi","91 anni",2003,204.90213
"2187","Maschi","91 anni",2004,192.90982
"2188","Maschi","91 anni",2005,204.25917
"2189","Maschi","91 anni",2006,209.13014
"2190","Maschi","91 anni",2007,219.59093
"2191","Maschi","91 anni",2008,219.37486
"2192","Maschi","91 anni",2009,208.21605
"2193","Maschi","91 anni",2010,188.19622
"2194","Maschi","91 anni",2011,178.12121
"2195","Maschi","91 anni",2012,185.01547
"2196","Maschi","91 anni",2013,186.98317
"2197","Maschi","91 anni",2014,188.15054
"2198","Maschi","91 anni",2015,200.14174
"2199","Maschi","91 anni",2016,187.1336
"2200","Maschi","91 anni",2017,198.60749
"2201","Maschi","91 anni",2018,184.15903
"2202","Maschi","91 anni",2019,181.2251
"2203","Maschi","91 anni",2020,204.67967
"2204","Maschi","91 anni",2021,191.11763
"2205","Maschi","91 anni",2022,200.19365
"2206","Maschi","91 anni",2023,186.10438
"2207","Maschi","91 anni",2024,174.48918
"2208","Maschi","91 anni",2025,168.98256
"2209","Maschi","92 anni",2002,212.9327
"2210","Maschi","92 anni",2003,221.51711
"2211","Maschi","92 anni",2004,204.41257
"2212","Maschi","92 anni",2005,216.48851
"2213","Maschi","92 anni",2006,219.00881
"2214","Maschi","92 anni",2007,234.00495
"2215","Maschi","92 anni",2008,244.00444
"2216","Maschi","92 anni",2009,236.60148
"2217","Maschi","92 anni",2010,220.67152
"2218","Maschi","92 anni",2011,198.34667
"2219","Maschi","92 anni",2012,199.53687
"2220","Maschi","92 anni",2013,195.50325
"2221","Maschi","92 anni",2014,202.81694
"2222","Maschi","92 anni",2015,221.68544
"2223","Maschi","92 anni",2016,207.0268
"2224","Maschi","92 anni",2017,217.46328
"2225","Maschi","92 anni",2018,206.02016
"2226","Maschi","92 anni",2019,202.00696
"2227","Maschi","92 anni",2020,227.02652
"2228","Maschi","92 anni",2021,210.09538
"2229","Maschi","92 anni",2022,224.69547
"2230","Maschi","92 anni",2023,205.75694
"2231","Maschi","92 anni",2024,195.03168
"2232","Maschi","92 anni",2025,188.72623
"2233","Maschi","93 anni",2002,235.96241
"2234","Maschi","93 anni",2003,239.23901
"2235","Maschi","93 anni",2004,216.59786
"2236","Maschi","93 anni",2005,232.87724
"2237","Maschi","93 anni",2006,232.18436
"2238","Maschi","93 anni",2007,239.29532
"2239","Maschi","93 anni",2008,260.7373
"2240","Maschi","93 anni",2009,261.99877
"2241","Maschi","93 anni",2010,253.21863
"2242","Maschi","93 anni",2011,237.57871
"2243","Maschi","93 anni",2012,220.12996
"2244","Maschi","93 anni",2013,213.5337
"2245","Maschi","93 anni",2014,211.7466
"2246","Maschi","93 anni",2015,238.54325
"2247","Maschi","93 anni",2016,229.08756
"2248","Maschi","93 anni",2017,241.03123
"2249","Maschi","93 anni",2018,225.19124
"2250","Maschi","93 anni",2019,224.74996
"2251","Maschi","93 anni",2020,251.00388
"2252","Maschi","93 anni",2021,231.69338
"2253","Maschi","93 anni",2022,245.99945
"2254","Maschi","93 anni",2023,229.01886
"2255","Maschi","93 anni",2024,214.63016
"2256","Maschi","93 anni",2025,209.64873
"2257","Maschi","94 anni",2002,250.58078
"2258","Maschi","94 anni",2003,265.29174
"2259","Maschi","94 anni",2004,233.01778
"2260","Maschi","94 anni",2005,258.15077
"2261","Maschi","94 anni",2006,245.72606
"2262","Maschi","94 anni",2007,249.91189
"2263","Maschi","94 anni",2008,271.00988
"2264","Maschi","94 anni",2009,281.64311
"2265","Maschi","94 anni",2010,276.46901
"2266","Maschi","94 anni",2011,271.11847
"2267","Maschi","94 anni",2012,257.94254
"2268","Maschi","94 anni",2013,227.93408
"2269","Maschi","94 anni",2014,227.17156
"2270","Maschi","94 anni",2015,250.02536
"2271","Maschi","94 anni",2016,244.87358
"2272","Maschi","94 anni",2017,264.83422
"2273","Maschi","94 anni",2018,247.35213
"2274","Maschi","94 anni",2019,245.59916
"2275","Maschi","94 anni",2020,274.43693
"2276","Maschi","94 anni",2021,255.59323
"2277","Maschi","94 anni",2022,275.61788
"2278","Maschi","94 anni",2023,249.90547
"2279","Maschi","94 anni",2024,239.3214
"2280","Maschi","94 anni",2025,230.32121
"2281","Maschi","95 anni",2002,270.80077
"2282","Maschi","95 anni",2003,293.35584
"2283","Maschi","95 anni",2004,257.93421
"2284","Maschi","95 anni",2005,278.9723
"2285","Maschi","95 anni",2006,258.82478
"2286","Maschi","95 anni",2007,265.23885
"2287","Maschi","95 anni",2008,287.97696
"2288","Maschi","95 anni",2009,288.69464
"2289","Maschi","95 anni",2010,295.89742
"2290","Maschi","95 anni",2011,293.38566
"2291","Maschi","95 anni",2012,302.61079
"2292","Maschi","95 anni",2013,267.40326
"2293","Maschi","95 anni",2014,247.66382
"2294","Maschi","95 anni",2015,270.49904
"2295","Maschi","95 anni",2016,254.17943
"2296","Maschi","95 anni",2017,282.63866
"2297","Maschi","95 anni",2018,270.09561
"2298","Maschi","95 anni",2019,270.959
"2299","Maschi","95 anni",2020,294.91998
"2300","Maschi","95 anni",2021,282.32657
"2301","Maschi","95 anni",2022,305.56044
"2302","Maschi","95 anni",2023,269.39884
"2303","Maschi","95 anni",2024,262.24263
"2304","Maschi","95 anni",2025,250.48865
"2305","Maschi","96 anni",2002,280.00338
"2306","Maschi","96 anni",2003,317.20556
"2307","Maschi","96 anni",2004,282.40831
"2308","Maschi","96 anni",2005,302.05951
"2309","Maschi","96 anni",2006,282.44666
"2310","Maschi","96 anni",2007,289.33158
"2311","Maschi","96 anni",2008,304.31624
"2312","Maschi","96 anni",2009,301.50369
"2313","Maschi","96 anni",2010,304.27342
"2314","Maschi","96 anni",2011,308.04919
"2315","Maschi","96 anni",2012,327.63051
"2316","Maschi","96 anni",2013,317.00803
"2317","Maschi","96 anni",2014,287.66161
"2318","Maschi","96 anni",2015,296.33289
"2319","Maschi","96 anni",2016,274.17755
"2320","Maschi","96 anni",2017,289.82093
"2321","Maschi","96 anni",2018,287.57465
"2322","Maschi","96 anni",2019,292.62723
"2323","Maschi","96 anni",2020,321.63858
"2324","Maschi","96 anni",2021,304.13315
"2325","Maschi","96 anni",2022,332.57691
"2326","Maschi","96 anni",2023,297.68358
"2327","Maschi","96 anni",2024,282.77044
"2328","Maschi","96 anni",2025,270.36116
"2329","Maschi","97 anni",2002,292.34792
"2330","Maschi","97 anni",2003,329.46594
"2331","Maschi","97 anni",2004,297.59733
"2332","Maschi","97 anni",2005,323.61598
"2333","Maschi","97 anni",2006,303.22492
"2334","Maschi","97 anni",2007,312.19783
"2335","Maschi","97 anni",2008,318.95237
"2336","Maschi","97 anni",2009,316.85085
"2337","Maschi","97 anni",2010,319.19945
"2338","Maschi","97 anni",2011,319.16266
"2339","Maschi","97 anni",2012,343.45775
"2340","Maschi","97 anni",2013,341.53014
"2341","Maschi","97 anni",2014,309.4294
"2342","Maschi","97 anni",2015,334.18553
"2343","Maschi","97 anni",2016,303.84263
"2344","Maschi","97 anni",2017,310.9438
"2345","Maschi","97 anni",2018,297.57052
"2346","Maschi","97 anni",2019,305.63658
"2347","Maschi","97 anni",2020,343.21203
"2348","Maschi","97 anni",2021,326.8304
"2349","Maschi","97 anni",2022,356.57767
"2350","Maschi","97 anni",2023,321.66154
"2351","Maschi","97 anni",2024,305.55279
"2352","Maschi","97 anni",2025,287.48407
"2353","Maschi","98 anni",2002,310.06449
"2354","Maschi","98 anni",2003,338.49056
"2355","Maschi","98 anni",2004,311.47916
"2356","Maschi","98 anni",2005,344.6029
"2357","Maschi","98 anni",2006,326.18522
"2358","Maschi","98 anni",2007,337.27363
"2359","Maschi","98 anni",2008,335.02514
"2360","Maschi","98 anni",2009,336.22911
"2361","Maschi","98 anni",2010,336.63622
"2362","Maschi","98 anni",2011,329.18649
"2363","Maschi","98 anni",2012,353.3171
"2364","Maschi","98 anni",2013,359.58755
"2365","Maschi","98 anni",2014,339.48681
"2366","Maschi","98 anni",2015,376.53228
"2367","Maschi","98 anni",2016,337.77353
"2368","Maschi","98 anni",2017,335.81477
"2369","Maschi","98 anni",2018,306.65278
"2370","Maschi","98 anni",2019,317.22358
"2371","Maschi","98 anni",2020,364.27655
"2372","Maschi","98 anni",2021,349.42455
"2373","Maschi","98 anni",2022,379.08291
"2374","Maschi","98 anni",2023,345.37825
"2375","Maschi","98 anni",2024,328.93344
"2376","Maschi","98 anni",2025,304.91389
"2377","Maschi","99 anni",2002,330.75582
"2378","Maschi","99 anni",2003,353.90026
"2379","Maschi","99 anni",2004,329.78921
"2380","Maschi","99 anni",2005,367.26333
"2381","Maschi","99 anni",2006,350.88255
"2382","Maschi","99 anni",2007,363.21029
"2383","Maschi","99 anni",2008,356.18388
"2384","Maschi","99 anni",2009,360.31264
"2385","Maschi","99 anni",2010,359.03049
"2386","Maschi","99 anni",2011,346.05235
"2387","Maschi","99 anni",2012,368.01271
"2388","Maschi","99 anni",2013,378.11593
"2389","Maschi","99 anni",2014,371.97103
"2390","Maschi","99 anni",2015,412.56287
"2391","Maschi","99 anni",2016,368.98902
"2392","Maschi","99 anni",2017,362.34515
"2393","Maschi","99 anni",2018,322.74526
"2394","Maschi","99 anni",2019,334.44517
"2395","Maschi","99 anni",2020,387.29493
"2396","Maschi","99 anni",2021,373.17253
"2397","Maschi","99 anni",2022,402.51482
"2398","Maschi","99 anni",2023,369.61013
"2399","Maschi","99 anni",2024,353.08292
"2400","Maschi","99 anni",2025,325.65782
"2401","Maschi","100 anni",2002,361.9282
"2402","Maschi","100 anni",2003,387.19437
"2403","Maschi","100 anni",2004,360.77776
"2404","Maschi","100 anni",2005,398.01688
"2405","Maschi","100 anni",2006,380.79577
"2406","Maschi","100 anni",2007,393.12302
"2407","Maschi","100 anni",2008,388.50293
"2408","Maschi","100 anni",2009,392.36989
"2409","Maschi","100 anni",2010,391.32356
"2410","Maschi","100 anni",2011,379.23942
"2411","Maschi","100 anni",2012,401.15738
"2412","Maschi","100 anni",2013,409.02364
"2413","Maschi","100 anni",2014,400.41732
"2414","Maschi","100 anni",2015,439.75177
"2415","Maschi","100 anni",2016,396.6606
"2416","Maschi","100 anni",2017,392.48633
"2417","Maschi","100 anni",2018,354.99238
"2418","Maschi","100 anni",2019,366.354
"2419","Maschi","100 anni",2020,418.97606
"2420","Maschi","100 anni",2021,403.80255
"2421","Maschi","100 anni",2022,434.19751
"2422","Maschi","100 anni",2023,399.88517
"2423","Maschi","100 anni",2024,382.60409
"2424","Maschi","100 anni",2025,355.68986
"2425","Maschi","101 anni",2002,400.59785
"2426","Maschi","101 anni",2003,443.80123
"2427","Maschi","101 anni",2004,407.20147
"2428","Maschi","101 anni",2005,437.31744
"2429","Maschi","101 anni",2006,413.80766
"2430","Maschi","101 anni",2007,424.36786
"2431","Maschi","101 anni",2008,432.17502
"2432","Maschi","101 anni",2009,429.82565
"2433","Maschi","101 anni",2010,432.57044
"2434","Maschi","101 anni",2011,432.34156
"2435","Maschi","101 anni",2012,460.03997
"2436","Maschi","101 anni",2013,457.92962
"2437","Maschi","101 anni",2014,420.62942
"2438","Maschi","101 anni",2015,449.41681
"2439","Maschi","101 anni",2016,414.35278
"2440","Maschi","101 anni",2017,422.45397
"2441","Maschi","101 anni",2018,407.04561
"2442","Maschi","101 anni",2019,416.36326
"2443","Maschi","101 anni",2020,459.70942
"2444","Maschi","101 anni",2021,441.01902
"2445","Maschi","101 anni",2022,474.89509
"2446","Maschi","101 anni",2023,435.79983
"2447","Maschi","101 anni",2024,416.46154
"2448","Maschi","101 anni",2025,395.67427
"2449","Maschi","102 anni",2002,432.89329
"2450","Maschi","102 anni",2003,477.53267
"2451","Maschi","102 anni",2004,439.87016
"2452","Maschi","102 anni",2005,470.93243
"2453","Maschi","102 anni",2006,446.71139
"2454","Maschi","102 anni",2007,457.65766
"2455","Maschi","102 anni",2008,465.70747
"2456","Maschi","102 anni",2009,463.31012
"2457","Maschi","102 anni",2010,466.14992
"2458","Maschi","102 anni",2011,465.85504
"2459","Maschi","102 anni",2012,494.30638
"2460","Maschi","102 anni",2013,492.16561
"2461","Maschi","102 anni",2014,453.6876
"2462","Maschi","102 anni",2015,483.37571
"2463","Maschi","102 anni",2016,447.21951
"2464","Maschi","102 anni",2017,455.53721
"2465","Maschi","102 anni",2018,439.66962
"2466","Maschi","102 anni",2019,449.2719
"2467","Maschi","102 anni",2020,493.95083
"2468","Maschi","102 anni",2021,474.7458
"2469","Maschi","102 anni",2022,509.54043
"2470","Maschi","102 anni",2023,469.60112
"2471","Maschi","102 anni",2024,449.43528
"2472","Maschi","102 anni",2025,428.04448
"2473","Maschi","103 anni",2002,465.83899
"2474","Maschi","103 anni",2003,511.68233
"2475","Maschi","103 anni",2004,473.17568
"2476","Maschi","103 anni",2005,505.01368
"2477","Maschi","103 anni",2006,480.21782
"2478","Maschi","103 anni",2007,491.49796
"2479","Maschi","103 anni",2008,499.7462
"2480","Maschi","103 anni",2009,497.31778
"2481","Maschi","103 anni",2010,500.23851
"2482","Maschi","103 anni",2011,499.87034
"2483","Maschi","103 anni",2012,528.90736
"2484","Maschi","103 anni",2013,526.7524
"2485","Maschi","103 anni",2014,487.3007
"2486","Maschi","103 anni",2015,517.7297
"2487","Maschi","103 anni",2016,477.80002
"2488","Maschi","103 anni",2017,489.16015
"2489","Maschi","103 anni",2018,472.92534
"2490","Maschi","103 anni",2019,482.75731
"2491","Maschi","103 anni",2020,528.52651
"2492","Maschi","103 anni",2021,508.91786
"2493","Maschi","103 anni",2022,544.4304
"2494","Maschi","103 anni",2023,503.91112
"2495","Maschi","103 anni",2024,482.99447
"2496","Maschi","103 anni",2025,461.12933
"2497","Maschi","104 anni",2002,499.16594
"2498","Maschi","104 anni",2003,545.94874
"2499","Maschi","104 anni",2004,506.84416
"2500","Maschi","104 anni",2005,539.26447
"2501","Maschi","104 anni",2006,514.04796
"2502","Maschi","104 anni",2007,525.60178
"2503","Maschi","104 anni",2008,533.99835
"2504","Maschi","104 anni",2009,531.55756
"2505","Maschi","104 anni",2010,534.54314
"2506","Maschi","104 anni",2011,534.09443
"2507","Maschi","104 anni",2012,563.53012
"2508","Maschi","104 anni",2013,561.37867
"2509","Maschi","104 anni",2014,521.1844
"2510","Maschi","104 anni",2015,552.17336
"2511","Maschi","104 anni",2016,511.47457
"2512","Maschi","104 anni",2017,523.03698
"2513","Maschi","104 anni",2018,506.53893
"2514","Maschi","104 anni",2019,516.53837
"2515","Maschi","104 anni",2020,563.12389
"2516","Maschi","104 anni",2021,543.23577
"2517","Maschi","104 anni",2022,579.24222
"2518","Maschi","104 anni",2023,538.4345
"2519","Maschi","104 anni",2024,516.85804
"2520","Maschi","104 anni",2025,494.66445
"2521","Maschi","105 anni",2002,532.58692
"2522","Maschi","105 anni",2003,580.01573
"2523","Maschi","105 anni",2004,540.58368
"2524","Maschi","105 anni",2005,573.37259
"2525","Maschi","105 anni",2006,547.90524
"2526","Maschi","105 anni",2007,559.66531
"2527","Maschi","105 anni",2008,568.15493
"2528","Maschi","105 anni",2009,565.72201
"2529","Maschi","105 anni",2010,568.7545
"2530","Maschi","105 anni",2011,568.21826
"2531","Maschi","105 anni",2012,597.84844
"2532","Maschi","105 anni",2013,595.7194
"2533","Maschi","105 anni",2014,555.03753
"2534","Maschi","105 anni",2015,586.38692
"2535","Maschi","105 anni",2016,545.17813
"2536","Maschi","105 anni",2017,556.86532
"2537","Maschi","105 anni",2018,540.2186
"2538","Maschi","105 anni",2019,550.31679
"2539","Maschi","105 anni",2020,597.41701
"2540","Maschi","105 anni",2021,577.38499
"2541","Maschi","105 anni",2022,613.64118
"2542","Maschi","105 anni",2023,572.8597
"2543","Maschi","105 anni",2024,550.7276
"2544","Maschi","105 anni",2025,528.36631
"2545","Maschi","106 anni",2002,565.81402
"2546","Maschi","106 anni",2003,613.5717
"2547","Maschi","106 anni",2004,574.102
"2548","Maschi","106 anni",2005,607.02935
"2549","Maschi","106 anni",2006,581.49357
"2550","Maschi","106 anni",2007,593.38641
"2551","Maschi","106 anni",2008,601.90963
"2552","Maschi","106 anni",2009,599.50594
"2553","Maschi","106 anni",2010,602.56593
"2554","Maschi","106 anni",2011,601.93551
"2555","Maschi","106 anni",2012,631.54269
"2556","Maschi","106 anni",2013,629.45577
"2557","Maschi","106 anni",2014,588.56043
"2558","Maschi","106 anni",2015,620.05576
"2559","Maschi","106 anni",2016,578.61608
"2560","Maschi","106 anni",2017,590.34461
"2561","Maschi","106 anni",2018,573.67229
"2562","Maschi","106 anni",2019,583.79528
"2563","Maschi","106 anni",2020,631.08646
"2564","Maschi","106 anni",2021,611.05494
"2565","Maschi","106 anni",2022,647.30123
"2566","Maschi","106 anni",2023,606.87787
"2567","Maschi","106 anni",2024,584.30562
"2568","Maschi","106 anni",2025,561.94935
"2569","Maschi","107 anni",2002,598.56148
"2570","Maschi","107 anni",2003,646.31276
"2571","Maschi","107 anni",2004,607.10953
"2572","Maschi","107 anni",2005,639.93271
"2573","Maschi","107 anni",2006,614.52031
"2574","Maschi","107 anni",2007,626.46767
"2575","Maschi","107 anni",2008,634.96189
"2576","Maschi","107 anni",2009,632.60959
"2577","Maschi","107 anni",2010,635.67651
"2578","Maschi","107 anni",2011,634.94573
"2579","Maschi","107 anni",2012,664.30297
"2580","Maschi","107 anni",2013,662.27836
"2581","Maschi","107 anni",2014,621.45796
"2582","Maschi","107 anni",2015,652.87355
"2583","Maschi","107 anni",2016,611.49719
"2584","Maschi","107 anni",2017,623.17911
"2585","Maschi","107 anni",2018,606.61072
"2586","Maschi","107 anni",2019,616.68057
"2587","Maschi","107 anni",2020,663.82255
"2588","Maschi","107 anni",2021,643.94221
"2589","Maschi","107 anni",2022,679.90812
"2590","Maschi","107 anni",2023,640.18604
"2591","Maschi","107 anni",2024,617.29838
"2592","Maschi","107 anni",2025,595.12898
"2593","Maschi","108 anni",2002,630.56344
"2594","Maschi","108 anni",2003,677.9616
"2595","Maschi","108 anni",2004,639.33724
"2596","Maschi","108 anni",2005,671.80602
"2597","Maschi","108 anni",2006,646.71439
"2598","Maschi","108 anni",2007,658.63482
"2599","Maschi","108 anni",2008,667.03557
"2600","Maschi","108 anni",2009,664.75713
"2601","Maschi","108 anni",2010,667.80969
"2602","Maschi","108 anni",2011,666.97292
"2603","Maschi","108 anni",2012,695.84839
"2604","Maschi","108 anni",2013,693.90635
"2605","Maschi","108 anni",2014,653.45777
"2606","Maschi","108 anni",2015,684.56133
"2607","Maschi","108 anni",2016,643.5517
"2608","Maschi","108 anni",2017,655.09627
"2609","Maschi","108 anni",2018,638.76519
"2610","Maschi","108 anni",2019,648.7015
"2611","Maschi","108 anni",2020,695.34462
"2612","Maschi","108 anni",2021,675.76934
"2613","Maschi","108 anni",2022,711.1791
"2614","Maschi","108 anni",2023,672.50582
"2615","Maschi","108 anni",2024,649.43422
"2616","Maschi","108 anni",2025,627.63907
"2617","Maschi","109 anni",2002,661.57305
"2618","Maschi","109 anni",2003,708.2661
"2619","Maschi","109 anni",2004,670.53576
"2620","Maschi","109 anni",2005,702.39671
"2621","Maschi","109 anni",2006,677.82534
"2622","Maschi","109 anni",2007,689.63566
"2623","Maschi","109 anni",2008,697.87769
"2624","Maschi","109 anni",2009,695.69557
"2625","Maschi","109 anni",2010,698.71209
"2626","Maschi","109 anni",2011,697.76439
"2627","Maschi","109 anni",2012,725.9255
"2628","Maschi","109 anni",2013,724.08601
"2629","Maschi","109 anni",2014,684.30927
"2630","Maschi","109 anni",2015,714.86601
"2631","Maschi","109 anni",2016,674.53028
